;NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_COR_RACA;TP_ESCOLA;SG_UF_PROVA;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;NU_NOTA_REDACAO;Q001;Q002;Q006;Q012;Q019;Q025
11915;210062012567;2023;12;F;Branca;Não Respondeu;RR;524.9;549.7;502.0;551.4;340.0;B;B;E;Sim, uma;Sim, uma;Sim
11916;210059190596;2023;13;M;Parda;Não Respondeu;RJ;;335.9;424.8;;0.0;A;A;A;Sim, uma;Sim, uma;Sim
11917;210061128487;2023;5;F;Preta;Não Respondeu;BA;388.0;456.5;493.7;518.1;840.0;E;E;B;Sim, uma;Sim, uma;Sim
11918;210061512050;2023;6;F;Branca;Não Respondeu;MG;;;;;;H;F;C;Sim, uma;Sim, uma;Sim
11919;210060693152;2023;4;F;Branca;Não Respondeu;BA;434.4;546.7;469.2;514.2;600.0;E;E;B;Sim, uma;Sim, uma;Sim
11920;210059960003;2023;4;M;Parda;Pública;PA;439.5;304.0;364.5;436.3;940.0;H;E;B;Sim, uma;Sim, uma;Não
11921;210058859988;2023;5;F;Branca;Não Respondeu;PA;472.0;552.1;591.5;750.8;760.0;E;E;F;Sim, uma;Sim, duas;Sim
11922;210060579280;2023;2;F;Branca;Privada;RS;634.5;560.3;576.6;709.0;780.0;E;G;I;Sim, uma;Sim, duas;Sim
11923;210059429275;2023;6;M;Preta;Não Respondeu;BA;591.5;645.1;605.7;693.5;860.0;B;D;C;Sim, uma;Sim, uma;Sim
11924;210062040092;2023;3;F;Preta;Pública;RS;;;;;;B;D;B;Sim, uma;Sim, uma;Sim
11925;210061432616;2023;12;M;Branca;Não Respondeu;PR;;;;;;D;F;F;Sim, uma;Sim, duas;Sim
11926;210059801123;2023;5;F;Branca;Não Respondeu;MG;574.4;609.3;574.4;696.9;880.0;C;C;E;Sim, uma;Sim, uma;Sim
11927;210059759635;2023;9;F;Branca;Não Respondeu;RS;551.2;593.0;618.0;736.8;600.0;B;B;D;Sim, uma;Sim, duas;Sim
11928;210059196946;2023;1;F;Branca;Não Respondeu;MG;;;;;;E;E;E;Sim, duas;Sim, três;Sim
11929;210061846225;2023;5;F;Branca;Não Respondeu;RJ;;570.4;543.3;;720.0;F;G;G;Sim, uma;Sim, duas;Sim
11930;210058941228;2023;8;F;Parda;Não Respondeu;SP;430.1;550.0;523.4;385.2;360.0;C;E;E;Sim, uma;Sim, uma;Sim
11931;210060591391;2023;4;M;Branca;Não Respondeu;PB;594.7;600.2;534.9;498.2;540.0;E;D;E;Sim, uma;Sim, uma;Sim
11932;210061306536;2023;10;F;Parda;Não Respondeu;RJ;;;;;;A;E;C;Sim, uma;Sim, uma;Sim
11933;210060789243;2023;11;F;Parda;Não Respondeu;CE;491.4;561.8;553.6;507.8;520.0;A;B;E;Sim, uma;Sim, uma;Sim
11934;210059189511;2023;11;F;Parda;Não Respondeu;BA;389.8;432.4;448.8;431.8;0.0;B;A;B;Sim, uma;Sim, uma;Sim
11935;210061002395;2023;2;F;Parda;Não Respondeu;BA;480.0;514.8;534.0;539.7;0.0;H;C;A;Sim, uma;Sim, uma;Sim
11936;210059361325;2023;5;F;Parda;Não Respondeu;ES;420.7;489.3;435.2;406.6;540.0;C;C;B;Sim, uma;Sim, uma;Sim
11937;210059497611;2023;2;F;Preta;Não Respondeu;BA;;;;;;E;C;B;Sim, uma;Sim, uma;Sim
11938;210058722951;2023;2;F;Branca;Não Respondeu;SP;518.6;529.9;425.8;419.7;640.0;E;E;D;Sim, uma;Sim, uma;Sim
11939;210061845220;2023;3;F;Preta;Não Respondeu;SP;473.4;502.7;485.1;527.7;600.0;E;E;D;Sim, uma;Sim, uma;Sim
11940;210059149412;2023;5;F;Branca;Não Respondeu;PE;;;;;;E;E;A;Sim, uma;Não;Não
11941;210059071863;2023;8;M;Preta;Não Respondeu;BA;;;;;;D;E;C;Sim, uma;Sim, duas;Sim
11942;210061730608;2023;8;F;Parda;Não Respondeu;MS;571.3;579.4;532.3;502.0;520.0;B;B;B;Sim, uma;Sim, uma;Não
11943;210060443537;2023;10;F;Preta;Não Respondeu;RS;575.3;514.6;524.7;387.2;440.0;B;F;B;Sim, uma;Sim, uma;Sim
11944;210060939928;2023;3;M;Branca;Privada;SP;461.7;560.0;582.6;598.9;840.0;E;E;B;Sim, uma;Sim, uma;Sim
11945;210060361764;2023;5;F;Parda;Não Respondeu;PE;417.0;452.4;452.2;395.6;520.0;B;B;B;Sim, uma;Sim, uma;Sim
11946;210061331084;2023;14;F;Preta;Não Respondeu;RS;563.0;543.4;569.2;593.6;440.0;D;C;G;Sim, uma;Sim, duas;Sim
11947;210061850053;2023;6;M;Preta;Não Respondeu;BA;;;;;;E;E;C;Sim, uma;Sim, uma;Sim
11948;210058217484;2023;4;M;Preta;Não Respondeu;SE;467.7;542.2;572.0;484.0;580.0;D;E;E;Sim, uma;Sim, uma;Sim
11949;210060622857;2023;5;M;Parda;Não Respondeu;MA;329.0;379.4;402.2;362.2;300.0;E;G;C;Sim, uma;Sim, uma;Sim
11950;210059768781;2023;7;M;Parda;Não Respondeu;PA;;;;;;A;B;B;Sim, uma;Sim, uma;Sim
11951;210058950483;2023;2;F;Preta;Pública;GO;399.1;310.2;343.0;338.7;0.0;H;H;E;Sim, uma;Sim, duas;Sim
11952;210061999223;2023;11;F;Branca;Não Respondeu;AL;;;;;;F;G;M;Sim, uma;Sim, três;Sim
11953;210061325532;2023;17;F;Parda;Não Respondeu;RJ;;;;;;C;C;B;Sim, uma;Sim, duas;Sim
11954;210059458466;2023;9;M;Branca;Não Respondeu;MG;576.1;688.8;690.2;774.5;880.0;C;B;H;Sim, uma;Sim, uma;Sim
11955;210058680800;2023;3;F;Parda;Não Respondeu;MT;;;;;;E;E;D;Sim, uma;Sim, uma;Sim
11956;210061735622;2023;1;M;Parda;Não Respondeu;BA;653.2;625.5;623.9;782.3;840.0;E;G;H;Sim, uma;Sim, duas;Sim
11957;210058463024;2023;2;F;Branca;Privada;RS;453.4;481.2;500.9;559.5;0.0;E;G;I;Sim, uma;Sim, uma;Sim
11958;210058076287;2023;2;F;Branca;Pública;BA;497.4;528.2;534.3;488.8;800.0;E;E;B;Sim, uma;Sim, uma;Sim
11959;210062055792;2023;12;F;Parda;Não Respondeu;TO;;;;;;B;B;B;Sim, uma;Sim, uma;Sim
11960;210058505441;2023;3;M;Parda;Pública;RJ;;;;;;E;E;C;Sim, uma;Não;Sim
11961;210059729421;2023;2;M;Parda;Pública;SP;528.5;567.3;561.7;506.4;500.0;C;C;D;Sim, uma;Sim, uma;Sim
11962;210058824161;2023;2;F;Branca;Privada;RJ;588.6;633.0;623.4;634.3;920.0;E;F;A;Sim, uma;Sim, duas;Sim
11963;210059269684;2023;17;F;Parda;Não Respondeu;SE;;;;;;B;B;B;Sim, uma;Sim, uma;Não
11964;210059217653;2023;2;F;Branca;Não Respondeu;SP;;513.5;601.0;;720.0;E;E;E;Sim, uma;Sim, duas;Sim
11965;210061397117;2023;7;M;Branca;Não Respondeu;CE;492.9;499.7;494.6;510.8;760.0;E;C;D;Sim, uma;Sim, uma;Sim
11966;210059507820;2023;2;F;Parda;Pública;SE;527.3;494.2;496.9;488.0;760.0;D;E;B;Sim, uma;Sim, uma;Sim
11967;210059718744;2023;4;F;Amarela;Não Respondeu;MG;;;;;;B;B;A;Sim, uma;Não;Sim
11968;210060304659;2023;7;F;Parda;Não Respondeu;PR;517.3;613.2;555.1;625.2;740.0;D;C;B;Sim, uma;Sim, duas;Sim
11969;210061909833;2023;2;F;Amarela;Pública;BA;358.4;445.1;479.1;496.0;680.0;H;D;B;Sim, uma;Sim, uma;Sim
11970;210059765913;2023;3;M;Branca;Pública;SP;468.7;546.9;541.5;628.4;500.0;E;E;E;Sim, uma;Sim, uma;Sim
11971;210061169195;2023;1;F;Branca;Não Respondeu;BA;;507.8;491.5;;720.0;C;E;E;Sim, uma;Sim, uma;Sim
11972;210061636778;2023;1;M;Parda;Não Respondeu;PA;543.0;522.9;546.9;690.8;860.0;D;F;E;Sim, duas;Sim, três;Sim
11973;210059501099;2023;4;F;Branca;Pública;PR;520.0;569.6;602.6;532.0;0.0;D;C;H;Sim, uma;Sim, três;Sim
11974;210058680062;2023;3;M;Parda;Pública;PE;419.2;432.6;420.8;591.0;360.0;C;D;C;Sim, uma;Sim, uma;Sim
11975;210058148897;2023;3;F;Parda;Não Respondeu;BA;449.0;603.2;536.8;469.1;580.0;C;E;B;Sim, uma;Sim, uma;Sim
11976;210058424183;2023;4;F;Branca;Não Respondeu;MG;459.0;611.4;549.6;544.7;620.0;H;H;D;Sim, uma;Não;Sim
11977;210060243511;2023;5;F;Parda;Não Respondeu;PI;;;;;;E;E;B;Sim, uma;Sim, uma;Sim
11978;210060744796;2023;6;F;Parda;Não Respondeu;RO;;;;;;E;G;F;Sim, uma;Não;Sim
11979;210061311394;2023;3;M;Branca;Não Respondeu;PR;589.9;548.4;595.1;681.9;480.0;E;F;F;Sim, uma;Sim, três;Sim
11980;210058418813;2023;1;F;Branca;Não Respondeu;PB;471.8;428.1;493.6;490.3;800.0;E;D;B;Sim, uma;Sim, uma;Sim
11981;210060367383;2023;4;F;Branca;Não Respondeu;RJ;;;;;;E;E;B;Sim, uma;Sim, uma;Sim
11982;210059113619;2023;5;F;Branca;Não Respondeu;RS;;465.3;440.9;;240.0;C;D;D;Sim, uma;Sim, uma;Sim
11983;210061260521;2023;11;F;Parda;Não Respondeu;MG;527.3;625.1;588.2;456.9;640.0;C;B;B;Sim, uma;Sim, uma;Sim
11984;210060640172;2023;2;F;Preta;Pública;PI;576.4;554.9;495.0;662.8;860.0;E;E;C;Não;Sim, uma;Sim
11985;210058366129;2023;2;M;Preta;Pública;DF;605.7;655.4;599.0;759.8;700.0;G;F;K;Sim, uma;Sim, uma;Sim
11986;210061053804;2023;5;F;Branca;Pública;SP;;;;;;C;D;E;Sim, uma;Sim, uma;Sim
11987;210059350918;2023;3;F;Branca;Não Respondeu;GO;;;;;;A;E;B;Sim, uma;Não;Não
11988;210062060025;2023;1;F;Parda;Não Respondeu;PI;386.5;392.9;512.3;582.3;660.0;G;G;H;Sim, uma;Sim, uma;Sim
11989;210061924246;2023;2;F;Branca;Não Respondeu;PR;543.5;593.0;656.0;718.8;900.0;G;G;Q;Sim, três;Sim, quatro ou mais;Sim
11990;210061807270;2023;1;F;Branca;Não Respondeu;PR;;;;;;G;G;Q;Sim, uma;Sim, quatro ou mais;Sim
11991;210060591669;2023;5;F;Parda;Não Respondeu;MA;;;;;;D;C;B;Sim, uma;Sim, uma;Sim
11992;210061605077;2023;5;F;Branca;Não Respondeu;PI;545.5;557.8;615.8;528.5;900.0;A;B;C;Sim, uma;Sim, uma;Sim
11993;210060450747;2023;2;M;Parda;Pública;PE;492.4;476.7;444.5;715.5;820.0;A;B;B;Sim, uma;Sim, uma;Sim
11994;210059457555;2023;4;F;Preta;Pública;ES;375.8;451.4;408.5;429.8;520.0;H;E;C;Sim, uma;Sim, três;Sim
11995;210059571549;2023;2;F;Parda;Pública;BA;468.3;435.6;491.1;472.6;540.0;D;D;A;Sim, uma;Sim, uma;Não
11996;210060373711;2023;9;M;Preta;Não Respondeu;ES;;;;;;B;B;B;Sim, uma;Não;Sim
11997;210060462949;2023;4;F;Branca;Não Respondeu;SP;691.4;648.9;666.3;751.3;860.0;E;F;I;Sim, uma;Sim, quatro ou mais;Sim
11998;210060877902;2023;12;F;Parda;Não Respondeu;CE;;;;;;B;C;C;Sim, uma;Sim, uma;Sim
11999;210058786193;2023;2;M;Parda;Pública;SP;;;;;;E;C;C;Sim, uma;Sim, uma;Sim
12000;210058535448;2023;3;F;Branca;Pública;RS;;;;;;H;D;B;Sim, uma;Sim, uma;Sim
12001;210061929729;2023;2;F;Parda;Pública;GO;;;;;;E;F;A;Sim, uma;Não;Sim
12002;210058183884;2023;2;F;Parda;Pública;PB;466.4;549.3;571.6;524.6;860.0;C;E;C;Sim, uma;Sim, uma;Não
12003;210060641580;2023;4;F;Branca;Não Respondeu;PA;384.4;475.5;476.1;425.0;340.0;B;B;B;Sim, uma;Sim, uma;Sim
12004;210060287121;2023;3;M;Parda;Não Respondeu;BA;;;;;;E;E;A;Sim, uma;Sim, uma;Não
12005;210061933813;2023;3;F;Branca;Não Respondeu;RS;;;;;;D;E;E;Sim, uma;Sim, uma;Sim
12006;210060489837;2023;3;F;Branca;Pública;PE;425.5;428.2;438.8;348.2;400.0;B;C;A;Sim, uma;Sim, uma;Sim
12007;210058067784;2023;2;M;Branca;Não Respondeu;SP;624.6;636.4;618.8;676.0;740.0;D;G;D;Sim, uma;Sim, uma;Sim
12008;210059095722;2023;8;M;Branca;Não Respondeu;BA;;;;;;E;G;F;Sim, uma;Sim, uma;Sim
12009;210059988539;2023;10;M;Preta;Não Respondeu;CE;476.1;379.6;483.1;535.5;660.0;C;A;A;Não;Não;Sim
12010;210060192299;2023;2;F;Parda;Pública;MG;451.4;470.4;494.4;520.3;820.0;B;C;B;Sim, uma;Sim, uma;Sim
12011;210059189904;2023;3;F;Parda;Não Respondeu;PB;461.7;463.4;439.2;355.7;400.0;B;C;A;Sim, uma;Sim, duas;Sim
12012;210058073112;2023;3;M;Parda;Não Respondeu;BA;325.6;450.5;443.3;453.0;600.0;E;E;C;Sim, uma;Sim, uma;Sim
12013;210061726358;2023;3;F;Parda;Não Respondeu;PA;;;;;;E;C;H;Sim, uma;Sim, uma;Sim
12014;210060277538;2023;6;F;Parda;Não Respondeu;PA;419.4;480.8;457.8;476.6;580.0;B;D;B;Sim, uma;Sim, uma;Sim
12015;210059939023;2023;2;F;Branca;Pública;PA;435.5;375.4;429.6;379.1;0.0;C;E;A;Sim, uma;Não;Sim
12016;210060992748;2023;7;F;Parda;Não Respondeu;RN;439.1;409.9;450.7;360.1;640.0;B;B;B;Sim, uma;Sim, uma;Não
12017;210060238935;2023;2;F;Branca;Não Respondeu;SC;439.9;467.3;566.4;413.0;680.0;D;E;F;Sim, uma;Sim, uma;Sim
12018;210059986805;2023;11;F;Parda;Não Respondeu;CE;512.3;400.4;503.9;347.6;340.0;E;E;C;Sim, uma;Sim, uma;Sim
12019;210060946235;2023;8;F;Preta;Não Respondeu;SC;;;;;;D;B;B;Sim, uma;Sim, uma;Sim
12020;210061924967;2023;1;F;Branca;Não Respondeu;MG;617.5;615.1;580.8;668.4;740.0;F;G;P;Sim, duas;Sim, três;Sim
12021;210061124252;2023;3;M;Branca;Pública;PR;;580.8;564.2;;540.0;F;G;H;Sim, uma;Sim, uma;Sim
12022;210061107714;2023;5;F;Não declarado;Não Respondeu;PA;431.5;416.1;335.8;391.0;620.0;E;B;G;Sim, duas;Sim, três;Sim
12023;210059771202;2023;3;F;Branca;Pública;MG;470.1;604.6;550.0;544.3;620.0;D;E;D;Sim, uma;Não;Sim
12024;210061126887;2023;2;M;Parda;Pública;CE;431.4;419.8;491.9;500.1;0.0;B;B;B;Sim, uma;Sim, uma;Não
12025;210060458042;2023;3;F;Branca;Pública;RJ;;;;;;C;C;C;Sim, uma;Sim, uma;Sim
12026;210061173831;2023;3;F;Branca;Pública;AP;;;;;;C;C;A;Sim, uma;Sim, uma;Sim
12027;210058984181;2023;8;M;Branca;Não Respondeu;SP;;;;;;E;B;C;Sim, uma;Sim, uma;Sim
12028;210058916775;2023;14;M;Parda;Não Respondeu;MA;;;;;;A;A;A;Sim, uma;Sim, uma;Sim
12029;210059997938;2023;9;F;Branca;Não Respondeu;SP;;;;;;E;D;C;Sim, uma;Sim, uma;Sim
12030;210059070420;2023;3;F;Preta;Pública;PR;323.7;361.6;395.5;391.0;480.0;B;B;D;Sim, uma;Sim, duas;Sim
12031;210058445723;2023;2;M;Parda;Pública;MG;569.7;522.9;551.9;563.5;500.0;F;E;I;Sim, uma;Sim, duas;Sim
12032;210058296917;2023;4;F;Branca;Não Respondeu;RS;;;;;;B;D;C;Não;Sim, uma;Sim
12033;210060263212;2023;10;F;Branca;Não Respondeu;RS;;;;;;E;G;E;Sim, uma;Sim, duas;Sim
12034;210058699202;2023;4;F;Branca;Pública;RS;480.1;409.2;500.9;444.9;480.0;C;B;F;Sim, uma;Sim, duas;Sim
12035;210058630997;2023;3;F;Branca;Pública;PR;464.0;548.9;571.5;624.9;640.0;D;E;J;Sim, uma;Sim, uma;Sim
12036;210060005042;2023;7;M;Parda;Não Respondeu;GO;611.1;658.5;605.8;701.4;780.0;B;G;G;Sim, uma;Sim, uma;Sim
12037;210060763578;2023;2;F;Parda;Pública;MS;;;;;;G;G;K;Sim, uma;Sim, uma;Sim
12038;210058634971;2023;5;F;Parda;Não Respondeu;MG;429.4;382.9;399.7;362.9;220.0;E;G;C;Sim, uma;Sim, uma;Sim
12039;210061277558;2023;4;F;Parda;Não Respondeu;MA;469.9;545.1;528.4;424.4;560.0;B;B;A;Não;Não;Sim
12040;210059796704;2023;9;M;Preta;Não Respondeu;SP;450.4;554.0;410.7;434.3;460.0;D;E;C;Sim, uma;Sim, uma;Sim
12041;210059289018;2023;4;F;Parda;Não Respondeu;GO;548.4;583.4;559.5;545.6;760.0;F;E;D;Sim, uma;Sim, uma;Sim
12042;210059173187;2023;4;M;Branca;Não Respondeu;RS;;;;;;C;E;C;Sim, uma;Sim, uma;Sim
12043;210059490960;2023;3;M;Branca;Privada;MG;459.6;452.6;491.0;457.4;580.0;E;E;D;Sim, uma;Sim, uma;Sim
12044;210060610999;2023;5;F;Parda;Não Respondeu;MS;442.4;312.8;397.1;334.1;240.0;C;E;B;Sim, uma;Sim, uma;Não
12045;210061476756;2023;3;F;Branca;Pública;MS;426.9;489.6;470.8;452.2;880.0;B;B;B;Sim, uma;Sim, uma;Sim
12046;210059097111;2023;1;M;Branca;Não Respondeu;PE;565.2;689.4;627.0;782.4;880.0;F;E;K;Sim, uma;Sim, três;Sim
12047;210060645929;2023;8;M;Preta;Não Respondeu;AP;;569.2;459.9;;0.0;B;E;B;Sim, uma;Não;Não
12048;210058100623;2023;3;F;Branca;Pública;MG;504.1;545.0;574.7;593.3;740.0;E;G;G;Sim, uma;Sim, uma;Sim
12049;210060045139;2023;2;M;Parda;Privada;SE;493.8;573.7;497.6;570.1;780.0;F;E;H;Sim, uma;Sim, uma;Sim
12050;210059801710;2023;11;F;Parda;Não Respondeu;BA;437.7;389.9;412.4;417.0;480.0;B;B;C;Sim, uma;Sim, uma;Sim
12051;210058365205;2023;3;M;Branca;Pública;CE;327.9;529.8;519.1;439.1;680.0;D;B;B;Sim, uma;Sim, duas;Sim
12052;210060503460;2023;4;F;Branca;Não Respondeu;GO;696.1;652.2;594.2;802.7;920.0;B;F;H;Sim, uma;Sim, duas;Sim
12053;210060326078;2023;14;F;Parda;Não Respondeu;MA;;;;;;C;C;C;Sim, uma;Sim, uma;Sim
12054;210059657945;2023;6;F;Parda;Não Respondeu;ES;;;;;;F;E;E;Sim, uma;Sim, três;Sim
12055;210061594840;2023;2;F;Parda;Pública;CE;;;;;;F;F;L;Sim, uma;Sim, uma;Sim
12056;210059758952;2023;3;F;Branca;Pública;GO;;370.2;453.1;;0.0;E;D;C;Sim, uma;Sim, uma;Sim
12057;210059840966;2023;2;F;Parda;Pública;AM;481.3;535.0;501.9;341.3;480.0;G;G;B;Sim, uma;Sim, uma;Sim
12058;210058245773;2023;15;F;Branca;Não Respondeu;SP;597.9;673.3;638.0;569.2;820.0;F;F;I;Sim, uma;Sim, uma;Sim
12059;210060777353;2023;4;F;Branca;Não Respondeu;AL;419.4;527.6;446.6;548.6;560.0;C;E;C;Sim, uma;Sim, uma;Sim
12060;210059692792;2023;12;M;Preta;Não Respondeu;SP;;;;;;B;B;C;Sim, uma;Sim, duas;Sim
12061;210058963405;2023;15;F;Parda;Não Respondeu;MG;495.8;513.6;530.4;349.4;720.0;C;C;B;Sim, uma;Sim, uma;Sim
12062;210059492528;2023;11;F;Branca;Não Respondeu;RJ;547.3;503.5;582.1;548.0;560.0;B;E;B;Sim, uma;Sim, uma;Sim
12063;210058855302;2023;3;F;Preta;Pública;PE;469.3;466.9;462.6;530.6;500.0;B;D;B;Sim, uma;Sim, uma;Sim
12064;210058919862;2023;11;M;Preta;Não Respondeu;MA;;;;;;A;B;B;Sim, uma;Sim, uma;Sim
12065;210061133434;2023;14;M;Parda;Não Respondeu;SP;567.8;532.9;391.0;444.6;240.0;C;C;F;Sim, uma;Sim, uma;Sim
12066;210061894298;2023;1;F;Branca;Não Respondeu;SP;480.8;600.2;574.8;671.5;800.0;F;E;L;Sim, uma;Sim, duas;Sim
12067;210059812581;2023;2;M;Branca;Privada;RS;;635.9;592.9;;720.0;B;D;D;Sim, uma;Sim, uma;Sim
12068;210061361714;2023;3;F;Branca;Não Respondeu;GO;457.3;506.6;516.1;409.8;580.0;E;E;L;Sim, uma;Sim, duas;Sim
12069;210060585657;2023;5;F;Branca;Não Respondeu;SP;346.6;407.1;428.6;357.4;500.0;E;C;F;Sim, uma;Sim, uma;Sim
12070;210058575573;2023;4;F;Parda;Não Respondeu;BA;472.5;609.8;561.3;519.3;700.0;C;G;B;Sim, uma;Não;Sim
12071;210059987342;2023;10;F;Branca;Não Respondeu;DF;;;;;;C;B;B;Sim, uma;Sim, duas;Sim
12072;210058811586;2023;3;M;Branca;Não Respondeu;MG;569.7;625.5;632.1;723.1;800.0;D;E;D;Sim, uma;Sim, uma;Sim
12073;210059509898;2023;3;F;Parda;Não Respondeu;CE;470.6;405.7;391.2;585.1;560.0;E;F;D;Sim, uma;Sim, uma;Sim
12074;210059880167;2023;11;F;Parda;Não Respondeu;RJ;;;;;;B;B;C;Sim, uma;Sim, uma;Não
12075;210061664565;2023;1;F;Parda;Não Respondeu;SP;538.5;552.2;563.5;610.7;880.0;G;G;J;Sim, duas;Sim, duas;Sim
12076;210058385634;2023;12;F;Branca;Não Respondeu;ES;428.1;515.5;511.7;525.0;640.0;C;A;C;Sim, uma;Sim, uma;Não
12077;210061420363;2023;3;M;Branca;Pública;PR;657.4;513.8;528.6;628.5;740.0;E;D;H;Sim, duas;Sim, três;Sim
12078;210058780523;2023;1;F;Branca;Não Respondeu;TO;506.2;573.2;553.2;546.9;740.0;E;F;O;Sim, duas;Sim, quatro ou mais;Sim
12079;210060112262;2023;4;F;Parda;Não Respondeu;GO;377.8;348.4;323.5;412.0;0.0;E;E;D;Sim, uma;Sim, três;Sim
12080;210060218452;2023;4;M;Parda;Não Respondeu;PB;366.4;360.1;482.1;386.8;500.0;B;B;B;Sim, uma;Sim, uma;Sim
12081;210059788459;2023;2;F;Branca;Pública;RS;391.7;467.2;479.2;489.9;620.0;C;D;C;Sim, uma;Sim, três;Sim
12082;210061002681;2023;4;F;Parda;Não Respondeu;AL;389.3;346.5;550.3;438.8;380.0;B;D;B;Sim, uma;Sim, uma;Sim
12083;210059258371;2023;2;F;Parda;Pública;MG;517.6;588.8;539.7;394.8;560.0;C;G;B;Sim, uma;Sim, uma;Sim
12084;210058553816;2023;8;M;Branca;Não Respondeu;BA;557.3;537.7;504.6;430.2;700.0;B;B;C;Sim, uma;Sim, uma;Sim
12085;210060765142;2023;3;F;Branca;Pública;SP;485.4;552.0;569.8;590.0;680.0;D;D;C;Sim, uma;Sim, uma;Sim
12086;210059937481;2023;5;M;Parda;Não Respondeu;RN;452.7;455.0;423.7;465.8;520.0;F;F;C;Sim, uma;Sim, uma;Sim
12087;210061580265;2023;3;M;Preta;Pública;SP;;;;;;E;E;C;Sim, uma;Sim, três;Sim
12088;210059217692;2023;3;M;Branca;Privada;RJ;547.4;663.8;659.4;673.3;660.0;F;G;Q;Sim, uma;Sim, quatro ou mais;Sim
12089;210058777302;2023;3;M;Branca;Pública;MG;557.9;651.1;627.5;693.9;960.0;E;F;F;Sim, uma;Sim, duas;Sim
12090;210061958933;2023;3;F;Parda;Pública;PE;491.5;429.2;428.3;358.3;600.0;E;E;B;Sim, uma;Sim, uma;Sim
12091;210059345490;2023;3;F;Parda;Não Respondeu;GO;544.7;563.9;479.7;481.3;760.0;E;B;B;Sim, uma;Sim, uma;Sim
12092;210059263762;2023;10;F;Parda;Não Respondeu;MT;;;;;;B;E;B;Sim, uma;Sim, uma;Não
12093;210061911000;2023;1;F;Preta;Não Respondeu;RN;531.4;452.4;583.2;491.9;720.0;B;G;G;Sim, uma;Sim, uma;Sim
12094;210059885081;2023;3;M;Parda;Pública;AM;;550.7;512.2;;0.0;F;F;C;Sim, uma;Sim, duas;Sim
12095;210058553991;2023;3;F;Parda;Não Respondeu;MG;512.7;;;586.1;;D;C;D;Sim, uma;Sim, duas;Sim
12096;210058227683;2023;7;M;Parda;Não Respondeu;SP;436.3;494.1;463.7;403.9;460.0;H;H;C;Sim, uma;Sim, uma;Sim
12097;210058799851;2023;2;F;Branca;Pública;RO;530.1;559.5;503.5;611.4;400.0;D;D;C;Sim, uma;Sim, uma;Sim
12098;210059005583;2023;3;F;Branca;Não Respondeu;SP;624.0;632.1;613.0;736.4;860.0;E;G;H;Sim, uma;Sim, duas;Sim
12099;210058863436;2023;8;M;Parda;Pública;BA;;;;;;C;D;B;Sim, uma;Sim, uma;Sim
12100;210061417435;2023;1;F;Branca;Não Respondeu;MG;416.2;503.9;502.1;534.2;500.0;E;G;I;Sim, uma;Sim, duas;Sim
12101;210061751266;2023;2;M;Parda;Pública;PA;;;;;;E;C;B;Sim, uma;Sim, uma;Sim
12102;210058282210;2023;3;F;Parda;Pública;RS;380.5;486.7;504.9;408.9;740.0;H;E;D;Sim, uma;Sim, uma;Sim
12103;210060299864;2023;6;M;Parda;Pública;GO;430.3;405.3;353.8;385.2;400.0;H;H;C;Sim, uma;Não;Sim
12104;210059306592;2023;4;F;Branca;Não Respondeu;SP;454.3;517.7;546.4;549.2;580.0;G;E;B;Sim, uma;Sim, uma;Sim
12105;210059404575;2023;5;F;Preta;Não Respondeu;SP;;;;;;A;C;B;Sim, uma;Não;Não
12106;210060310005;2023;7;M;Parda;Não Respondeu;MG;552.9;571.7;571.1;399.7;660.0;B;B;C;Sim, uma;Sim, duas;Sim
12107;210060929554;2023;4;F;Parda;Privada;PB;414.5;530.5;515.2;579.5;820.0;D;G;L;Sim, uma;Sim, uma;Sim
12108;210061676433;2023;2;M;Parda;Não Respondeu;BA;;366.8;326.4;;460.0;H;E;D;Sim, uma;Não;Sim
12109;210058814481;2023;13;M;Branca;Não Respondeu;DF;608.8;715.0;698.9;749.7;540.0;E;E;O;Sim, uma;Sim, uma;Sim
12110;210060538047;2023;2;F;Branca;Não Respondeu;ES;467.3;490.0;486.4;401.4;300.0;E;E;C;Sim, uma;Sim, uma;Sim
12111;210059787653;2023;8;M;Parda;Não Respondeu;MA;;;;;;B;F;B;Sim, uma;Sim, uma;Sim
12112;210060298231;2023;6;F;Branca;Não Respondeu;PA;;;;;;E;E;A;Não;Não;Não
12113;210059322628;2023;3;F;Parda;Não Respondeu;RJ;432.1;525.7;501.7;479.9;700.0;C;C;B;Sim, uma;Sim, duas;Sim
12114;210060770057;2023;13;M;Parda;Não Respondeu;AC;523.6;351.5;476.7;400.3;580.0;B;E;C;Sim, uma;Sim, uma;Sim
12115;210059059470;2023;3;F;Parda;Não Respondeu;RJ;;541.0;414.6;;520.0;F;E;D;Sim, uma;Sim, uma;Sim
12116;210060557896;2023;11;F;Parda;Não Respondeu;PA;383.3;431.5;485.6;359.5;460.0;B;B;B;Sim, uma;Sim, uma;Sim
12117;210059914012;2023;2;F;Branca;Não Respondeu;CE;600.6;565.8;578.3;428.2;900.0;E;C;B;Sim, uma;Sim, uma;Sim
12118;210058663672;2023;11;F;Branca;Não Respondeu;SC;511.5;500.2;454.1;432.0;520.0;H;H;D;Sim, uma;Sim, uma;Sim
